entity_id	name	type
E14583	Alfred Buntru	human
E14584	John Pendry	human
E14585	Hans Ramberg	human
E14586	Bjørn Kjos	human
E14587	Dennis Gansel	human
E14588	Denis Podalydès	human
E14589	TU Wien	university
E14590	Cornelius Vanderbilt IV	human
E14591	Salvatore Sciarrino	human
E14592	Jesse Ramsden	human
E14593	Lake Bell	human
E14594	Eliza Orzeszkowa	human
E14595	Huey Lewis	human
E14596	The Girl with the Dragon Tattoo	film
E14597	Nusrat Fateh Ali Khan	human
E14598	Sabina Jeschke	human
E14599	Giulio Andreotti	human
E14600	art collector	occupation
E14601	Wendy Williams	human
E14602	Lord Finesse	human
E14603	University of Illinois at Urbana–Champaign	land_grant_university
E14604	Alec Empire	human
E14605	Stephen Merchant	human
E14606	Pierre-Joseph Proudhon	human
E14607	Hermann Oncken	human
E14608	James Ewing	human
E14609	Eric Mabius	human
E14610	Adolph Wagner	human
E14611	Winston Churchill	human
E14612	Keeping Mum	film
E14613	Robert Habeck	human
E14614	Roger Moore	human
E14615	Haywire	film
E14616	Henry Wilson	human
E14617	Jeff Skoll	human
E14618	Alcide De Gasperi	human
E14619	Darius Milhaud	human
E14620	G Hannelius	human
E14621	Alicia Moreau de Justo	human
E14622	Ute Lemper	human
E14623	Sébastien Izambard	human
E14624	Ivan Solonevich	human
E14625	Malese Jow	human
E14626	Evelyn Lear	human
E14627	Arthur Bliss	human
E14628	Nicolas Cage	human
E14629	Mae West	human
E14630	John Seigenthaler	human
E14631	Tomasz Wróblewski	human
E14632	Robert Havemann	human
E14633	Boris Pasternak	human
E14634	Lee Tae-min	human
E14635	Rosa Maria Assing	human
E14636	bladder cancer	disease
E14637	Human Desire	film
E14638	new wave	music_genre
E14639	Jan Josef Liefers	human
E14640	Andrzej Wajda	human
E14641	Van Dyke Parks	human
E14642	Halle (Saale)	independent_city_of_germany
E14643	Ankara	city_with_millions_of_inhabitants
E14644	Arnold Zweig	human
E14645	John Mellencamp	human
E14646	Robert Winston	human
E14647	symphony	music_genre
E14648	Ludvig Holberg	human
E14649	Rocky IV	film
E14650	Adam Lambert	human
E14651	Jamie Walters	human
E14652	Charlotte Church	human
E14653	Walter Andreas Schwarz	human
E14654	William H. Gass	human
E14655	James Taylor	human
E14656	Judah Friedlander	human
E14657	Adrian Piper	human
E14658	The Apartment	film
E14659	Heinz Berggruen	human
E14660	Academy of Fine Arts Vienna	art_school
E14661	Alexander Bestuzhev	human
E14662	Nathaniel Anselm von Rothschild	human
E14663	Larry the Cable Guy	human
E14664	Anish Kapoor	human
E14665	Miska Hauser	human
E14666	Charles Bronson	human
E14667	Rafael Seligmann	human
E14668	Štip	city
E14669	girls with guns	film_genre
E14670	Mary Ellen Mark	human
E14671	Hermann Hesse	human
E14672	Trainspotting	film
E14673	Counting Crows	musical_group
E14674	Winfried Bönig	human
E14675	Bohdan Stupka	human
E14676	Lee Remick	human
E14677	Dea Loher	human
E14678	Reuben Brainin	human
E14679	Maurice Baquet	human
E14680	Heinrich Eduard Jacob	human
E14681	Farah Pahlavi	human
E14682	Nena	human
E14683	Reb Beach	human
E14684	Transsylvania Phoenix	musical_group
E14685	Jan Meyerowitz	human
E14686	Carl Reiner	human
E14687	Kamal Haasan	human
E14688	Sister Rosetta Tharpe	human
E14689	Yvonne Catterfeld	human
E14690	Contact	film
E14691	Gestapo	secret_police
E14692	Laura Innes	human
E14693	Lynn Hershman Leeson	human
E14694	Magnum Photos	business
E14695	Jacques Bergier	human
E14696	University of Fribourg	public_university
E14697	Alessandra Mussolini	human
E14698	Czech Republic	landlocked_country
E14699	Joe B. Mauldin	human
E14700	Pascal Bonitzer	human
E14701	Edward Bernays	human
E14702	Michael Zager	human
E14703	Noah Webster	human
E14704	neo-noir	film_genre
E14705	Connecticut	state_of_the_united_states
E14706	Johann Gustav Droysen	human
E14707	The Dark Knight	film
E14708	2046	film
E14709	Karl Möckel	human
E14710	Gotthold Ephraim Lessing	human
E14711	Peter Sellers	human
E14712	Taraneh Javanbakht	human
E14713	Gene Simmons	human
E14714	David Friedländer	human
E14715	Bela Lugosi	human
E14716	Anna Seghers	human
E14717	entomologist	profession
E14718	Tom Clancy	human
E14719	Edward Fox	human
E14720	Lily Rabe	human
E14721	Elizabeth Bishop	human
E14722	John Slidell	human
E14723	Porcelain Black	human
E14724	Louise Lévêque de Vilmorin	human
E14725	Kurt Waldheim	human
E14726	João Barbosa Rodrigues	human
E14727	Fyodor Stepun	human
E14728	Ernst Röhm	human
E14729	Dirk Brossé	human
E14730	Xulio Formoso	human
E14731	merchant	profession
E14732	Valentin Glushko	human
E14733	M. Pokora	human
E14734	Konstantin von Neurath	human
E14735	Jean Stapleton	human
E14736	Anneli Ute Gabanyi	human
E14737	Mercedes Lambre	human
E14738	Eugène Pereire	human
E14739	Ireesha	human
E14740	Neil Kernon	human
E14741	El-P	human
E14742	John Gribbin	human
E14743	Patti Page	human
E14744	Fyodor Dostoyevsky	human
E14745	Bo Carpelan	human
E14746	Tony Bennett	human
E14747	Alex Comfort	human
E14748	Brendan Gill	human
E14749	Friedrich von Raumer	human
E14750	Erich Brandenburg	human
E14751	Marley Shelton	human
E14752	Augustin-Louis Cauchy	human
E14753	Thomas Klestil	human
E14754	art of painting	method
E14755	Michael Hutchence	human
E14756	Jennifer Grey	human
E14757	Yolanda Adams	human
E14758	Julian Fellowes	human
E14759	Steve Cardenas	human
E14760	Thomas Wydler	human
E14761	Wilhelm Furtwängler	human
E14762	Writers Guild of America West	trade_union
E14763	Thomas Wiegand	human
E14764	Georgiy Vayner	human
E14765	Cahiers du cinéma	magazine
E14766	Tamil	language
E14767	The Curious Case of Benjamin Button	film
E14768	Johannes Heesters	human
E14769	Oskar Kallas	human
E14770	Apocalypse Now	film
E14771	Alexander Ostrovsky	human
E14772	Jacques-Louis David	human
E14773	Meg Whitman	human
E14774	Brandon Lee	human
E14775	Norway	sovereign_state
E14776	Coen van Vrijberghe de Coningh	human
E14777	Al Pacino	human
E14778	Vera Panova	human
E14779	Saratov	administrative_territorial_entity_of_russia
E14780	Rex Brown	human
E14781	Mongolia	sovereign_state
E14782	B. G. Litvak	human
E14783	Jacques Bainville	human
E14784	Albin Körösi	human
E14785	Zemfira	human
E14786	Lefty Frizzell	human
E14787	jazz musician	occupation
E14788	Vivian E. Browne	human
E14789	Philip Warren Anderson	human
E14790	Michael Gordon	human
E14791	Linda Maria Baros	human
E14792	Albert Espinosa	human
E14793	Else Lasker-Schüler	human
E14794	Justin Timberlake	human
E14795	Jean Yanne	human
E14796	Fahrenheit 9/11	film
E14797	Adam Scott	human
E14798	David Crosby	human
E14799	Yiyun Li	human
E14800	"""University of California, Berkeley"""	land_grant_university
E14801	John Tyler	human
E14802	DePaul University	university
E14803	Theodoros Angelopoulos	human
E14804	Academy of Art University	private_for_profit_educational_institution
E14805	Bassam Tibi	human
E14806	Jakob Rosenfeld	human
E14807	Daniel Jones	human
E14808	Excalibur	film
E14809	Michel Galabru	human
E14810	drama film	film_genre
E14811	Frankfurt (Oder)	hanseatic_city
E14812	Terminator 2: Judgment Day	film
E14813	Andrew Solomon	human
E14814	John Howard Northrop	human
E14815	The Nutcracker in 3D	3d_film
E14816	Brian Aldiss	human
E14817	Matilde Camus	human
E14818	architecture	industry
E14819	Tia Texada	human
E14820	Arnold Wesker	human
E14821	Dino Buzzati	human
E14822	Christopher von Uckermann	human
E14823	pop-folk	music_genre
E14824	Édith Piaf	human
E14825	Alexis Denisof	human
E14826	Tehran	metropolis
E14827	Adolf Grimme	human
E14828	Alyson Michalka	human
E14829	Oscar Peschel	human
E14830	ballet dancer	profession
E14831	Theodosius Dobzhansky	human
E14832	Adam Silver	human
E14833	Cathy Dennis	human
E14834	Sean Combs	human
E14835	José Reis	human
E14836	I, Robot	film
E14837	Faculty of Arts of Paris	faculty
E14838	The Twilight Saga: Breaking Dawn – Part 1	film
E14839	Islam	major_religious_group
E14840	Samuel Barber	human
E14841	Jacques Paul Migne	human
E14842	Karl Carstens	human
E14843	Alois Rašín	human
E14844	Marianne Jean-Baptiste	human
E14845	V for Vendetta	film
E14846	Ray Stevens	human
E14847	Luise Gottsched	human
E14848	Judea Pearl	human
E14849	Hans Conon von der Gabelentz	human
E14850	Kourosh Yaghmaei	human
E14851	Tine Wittler	human
E14852	Sergey Afanasyev	human
E14853	Asuman Krause	human
E14854	Escape Plan	film
E14855	Cameo	musical_group
E14856	Ed Sheeran	human
E14857	Ferdinand von Schirach	human
E14858	Riz Ahmed	human
E14859	Erwin Nasse	human
E14860	Trevor Howard	human
E14861	Hyomin	human
E14862	Norman Greenbaum	human
E14863	Gustav Holst	human
E14864	Dayton	city_of_the_united_states
E14865	Tobey Maguire	human
E14866	Elisabeth Borchers	human
E14867	Harald Lesch	human
E14868	Gabriel Byrne	human
E14869	Ignaz von Rudhart	human
E14870	Hans Ehard	human
E14871	Lincean Academy	academy_of_sciences
E14872	Bolesław Prus	human
E14873	Miguel Bosé	human
E14874	Lysander Spooner	human
E14875	Hamza Hakimzade Niyazi	human
E14876	Epitaph Records	record_label
E14877	Max Conrat	human
E14878	Cimitero Monumentale di Milano	cemetery
E14879	Calvin Coolidge	human
E14880	Vera Oelschlegel	human
E14881	Vladimir Nabokov	human
E14882	Wilber Pan	human
E14883	Antonio Signorini	human
E14884	Jean Jaurès	human
E14885	United States of America	sovereign_state
E14886	fashion model	profession
E14887	Alberto Santos-Dumont	human
E14888	René Dumont	human
E14889	René Bazin	human
E14890	Camillo Castiglioni	human
E14891	Max Weber	human
E14892	Mariel Hemingway	human
E14893	Marco Käppeli	human
E14894	Leslie Fiedler	human
E14895	The Producers	film
E14896	Robert Siodmak	human
E14897	Natashia Williams	human
E14898	Ernst Jandl	human
E14899	Mary Ellen Trainor	human
E14900	Terry Southern	human
E14901	Esther Ofarim	human
E14902	Friedrich Samuel Bock	human
E14903	Augusto Boal	human
E14904	Athens	capital
E14905	Francesco Maria Piave	human
E14906	Bahamas	country
E14907	Clement Attlee	human
E14908	Linda Cardellini	human
E14909	Bianca Ryan	human
E14910	Twin Shadow	human
E14911	Yakov Frenkel	human
E14912	Kim Deal	human
E14913	Régis Debray	human
E14914	Julie Driscoll	human
E14915	Franklin Delano Roosevelt Jr.	human
E14916	Städtetag Nordrhein-Westfalen	kommunaler_spitzenverband
E14917	Diego Luna	human
E14918	Radovan Karadžić	human
E14919	Zhang Heng	human
E14920	Mstislav Keldysh	human
E14921	Richard Mollier	human
E14922	David McCullough	human
E14923	Carl Verbraeken	human
E14924	Karl Vogt	human
E14925	Roxann Dawson	human
E14926	John C. Reynolds	human
E14927	Bobby Byrd	human
E14928	Dov Ben-Meir	human
E14929	Haruomi Hosono	human
E14930	Lloyd Bridges	human
E14931	Giovanni Ribisi	human
E14932	Jenny McCarthy	human
E14933	Mean Machine	film
E14934	Uruguay	secular_state
E14935	Félix Danjou	human
E14936	François d'Agincourt	human
E14937	Napoleon Murphy Brock	human
E14938	Furry Lewis	human
E14939	200 Cigarettes	film
E14940	Silviu Brucan	human
E14941	Néstor Almendros	human
E14942	figure skater	profession
E14943	Owen Daniel Young	human
E14944	London	city_with_millions_of_inhabitants
E14945	Jan Karski	human
E14946	influenza	infectious_disease
E14947	Rita Levi-Montalcini	human
E14948	Serge Koussevitzky	human
E14949	Wilhelm Frick	human
E14950	Rally for the Republic	political_party
E14951	Wilhelm Genazino	human
E14952	Ernst Ulrich von Weizsäcker	human
E14953	Wings Hauser	human
E14954	Piero Portaluppi	human
E14955	Tommaso Campanella	human
E14956	Richard Tsien	human
E14957	Adolfo Bioy Casares	human
E14958	Bee Gees	sibling_trio
E14959	Charles Mingus Jr.	human
E14960	Parlophone	trademark
E14961	Ellen Gilchrist	human
E14962	Boris Strugatsky	human
E14963	Sergio Romano	human
E14964	Johann Aegidius Bach	human
E14965	Sándor Csoóri	human
E14966	Ridley Scott	human
E14967	Olivia Munn	human
E14968	independent politician	parliamentary_group
E14969	Frans Brüggen	human
E14970	Max Beer	human
E14971	Aaliyah	human
E14972	electrical engineer	profession
E14973	Herbert Lom	human
E14974	Columbia Law School	law_school
E14975	Israel Epstein	human
E14976	Günther Simon	human
E14977	Émilie du Châtelet	human
E14978	French Third Republic	historical_country
E14979	Arnon Milchan	human
E14980	Mel Tillis	human
E14981	Ludmilla Assing	human
E14982	West Coast hip hop	music_genre
E14983	Paulo Freire	human
E14984	Michael Jackson	human
E14985	Jeff Bridges	human
E14986	Harry Nyquist	human
E14987	Franz Böhm	human
E14988	Peter Dinzelbacher	human
E14989	Richard Hunt	human
E14990	Hugo Huppert	human
E14991	Johann Jakob Bachofen	human
E14992	Butterfly McQueen	human
E14993	Edward Lasker	human
E14994	Laura Harring	human
E14995	Robert Stack	human
E14996	Till the Clouds Roll By	film
E14997	William Bentinck	human
E14998	Shirley Manson	human
E14999	Peter Greene	human
E15000	Joseph Kessel	human
E15001	Thierry De Mey	human
E15002	Werner Best	human
E15003	Super	film
E15004	Paul Moldenhauer	human
E15005	Mary Stuart Masterson	human
E15006	Meiko	human
E15007	Carl Ritter von Ghega	human
E15008	Julian Assange	human
E15009	Costa Rica	sovereign_state
E15010	Angus MacLise	human
E15011	Judy Greer	human
E15012	Anatoly Fomenko	human
E15013	Władysław Folkierski	human
E15014	Leo Steinberg	human
E15015	Heinrich Brandler	human
E15016	Never Been Kissed	film
E15017	That '70s Pilot	television_pilot
E15018	Alexander Tollmann	human
E15019	Thanos Mikroutsikos	human
E15020	Abid Surti	human
E15021	University of Würzburg	public_university
E15022	Heinrich Friedrich von Storch	human
E15023	Rob Reiner	human
E15024	Diggy Simmons	human
E15025	Georgius Agricola	human
E15026	Paul Dessau	human
E15027	Andy Partridge	human
E15028	Oleksandr Turchynov	human
E15029	Peter Carl Goldmark	human
E15030	Victor Adler	human
E15031	Natalia Goncharova	human
E15032	Jaroslav Durych	human
E15033	Spencer Breslin	human
E15034	Ernst Ehlers	human
E15035	Joseph von Sonnenfels	human
E15036	Andrea Corr	human
E15037	Southampton	city
E15038	Mike Posner	human
E15039	Bernard Ardura	human
E15040	activist	occupation
E15041	Apollonia Kotero	human
E15042	Tom Jones	film
E15043	Carlos Ghosn	human
E15044	magician	profession
E15045	John Barnes	human
E15046	Samuel Beckett	human
E15047	Georges Aperghis	human
E15048	Kingdom of the Netherlands	country
E15049	Vietnam	country
E15050	Paula Fox	human
E15051	Pavel Kokovtsov	human
E15052	Scott MacIntyre	human
E15053	Robert Patrick	human
E15054	Jean-Albert Grégoire	human
E15055	Walter Boehlich	human
E15056	Angela Carter	human
E15057	Dale Van Every	human
E15058	Warwick Davis	human
E15059	Noah	3d_film
E15060	George Sand	human
E15061	hanging	cause_of_death
E15062	Victor Gollancz	human
E15063	Heinrich Barth	human
E15064	Mike Jones	human
E15065	Eleonora Fonseca Pimentel	human
E15066	Yerevan	city_or_town_in_armenia
E15067	Božena Němcová	human
E15068	Dream Theater	musical_group
E15069	League of Nations	intergovernmental_organization
E15070	Josefine Preuß	human
E15071	António dos Reis Rodrigues	human
E15072	William Forsythe	human
E15073	Werner Finck	human
E15074	Max von Gagern	human
E15075	Billy Zane	human
E15076	Charles Péguy	human
E15077	poetry	literary_form
E15078	Pablo Neruda	human
E15079	Cape Verde	island_nation
E15080	Jessica Valenti	human
E15081	Jernej Kopitar	human
E15082	Amy Kuney	human
E15083	Friedrich Johann Karl Becke	human
E15084	Lauren Bacall	human
E15085	University of Salamanca	public_university
E15086	Céline Dion	human
E15087	Billy Burnette	human
E15088	Woody Guthrie	human
E15089	Andrew Sullivan	human
E15090	Michel Houellebecq	human
E15091	Ohio	state_of_the_united_states
E15092	University of Giessen	university
E15093	Pennsylvania	state_of_the_united_states
E15094	Zulfiya	human
E15095	Finola Hughes	human
E15096	Joe Henderson	human
E15097	Ilya Ilf	human
E15098	Anne Enright	human
E15099	Michael Bublé	human
E15100	Latin America	geographic_region
E15101	news presenter	profession
E15102	Richard Holbrooke	human
E15103	John McTiernan	human
E15104	Alexander Neckam	human
E15105	Jesco von Puttkamer	human
E15106	Eduard Uspensky	human
E15107	Marcel Pagnol	human
E15108	Salem's Lot	television_film
E15109	Kathy Mattea	human
E15110	Guion Bluford	human
E15111	Pierre Boulez	human
E15112	Pamela Wedekind	human
E15113	Albert Sauveur	human
E15114	Arrigo Boito	human
E15115	Paul Kalkbrenner	human
E15116	Fay Weldon	human
E15117	Nadine Dobrovolskaïa-Zavadskaïa	human
E15118	Harlan Ellison	human
E15119	Andrea Lehotská	human
E15120	Richard Rodgers	human
E15121	Frank Knox	human
E15122	Paul Baran	human
E15123	Ludwig Feuerbach	human
E15124	George H. W. Bush	human
E15125	liver cancer	disease
E15126	Mrs. Parker and the Vicious Circle	film
E15127	Dieter Zetsche	human
E15128	Andrew Mango	human
E15129	Jennifer Jones	human
E15130	The Odyssey	miniseries
E15131	Tiffany Thornton	human
E15132	Domingo Prat	human
E15133	Tibor Déry	human
E15134	Antonio Brack Egg	human
E15135	Silent Hill: Revelation 3D	film
E15136	Sophia Myles	human
E15137	Karl Liebknecht	human
E15138	Alexander Graf Lambsdorff	human
E15139	Chow Yun-fat	human
E15140	Karl Zell	human
E15141	Nina	human
E15142	Georgia	state_of_the_united_states
E15143	Andrew Grove	human
E15144	Europa Europa	film
E15145	Kathrin Schmidt	human
E15146	Gro Harlem Brundtland	human
E15147	T. S. Eliot	human
E15148	Francis I of France	human
E15149	Fyodor Dan	human
E15150	Voyage of the Damned	film
E15151	Aleksey Batalov	human
E15152	Johnny Horton	human
E15153	József Darvas	human
E15154	Charlottenburg	locality_of_berlin
E15155	Omarion	human
E15156	Joel Spolsky	human
E15157	Ève Curie	human
E15158	Benito Mussolini	human
E15159	David Letterman	human
E15160	Marc Anthony	human
E15161	inventor	profession
E15162	Jessica Mauboy	human
E15163	killed in action	cause_of_death
E15164	Neil Gaiman	human
E15165	Slovenian Academy of Sciences and Arts	academy_of_sciences
E15166	The Kinks	musical_group
E15167	Mozambique	sovereign_state
E15168	Melody Thornton	human
E15169	Brian Molko	human
E15170	Aida Turturro	human
E15171	Helena Noguerra	human
E15172	Teachers College	school_of_education
E15173	Henry Wadsworth Longfellow	human
E15174	Sabri Godo	human
E15175	Terry Jones	human
E15176	Albanian	language
E15177	Jack Welch	human
E15178	notary	position
E15179	Vytautas Juozapaitis	human
E15180	Million Dollar Baby	film
E15181	Tutte Lemkow	human
E15182	Savielly Tartakower	human
